개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3180000,3180000-104-2003-00028,20030327,,03,폐업,02,폐업,20050801,,,,,,150839,서울특별시 영등포구 신길동 96-11번지 ,,,명커피숍,2003-05-29 00:00:00,I,2018-08-31 23:59:59.0,커피숍,192859.677363211    ,445764.988559963    ,커피숍,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00029,20030328,,03,폐업,02,폐업,20040126,,,,0226751336,35.28,150037,서울특별시 영등포구 영등포동7가 46-1번지 경남아파트 상가 107,108호 ,,,영등포경남,2003-05-29 00:00:00,I,2018-08-31 23:59:59.0,과자점,191329.816450602    ,446862.805014947    ,과자점,0,0,,,,,,,,,,,,N,35.28,,,
3180000,3180000-104-2003-00030,20001113,,03,폐업,02,폐업,20030328,,,,,,150094,서울특별시 영등포구 문래동4가 6-5번지 ,,,들국화,2003-06-02 00:00:00,I,2018-08-31 23:59:59.0,다방,190341.499431078    ,445950.337063792    ,다방,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00031,20030410,,03,폐업,02,폐업,20040329,,,,,58.10,150835,서울특별시 영등포구 문래동3가 55-5번지 237호 ,,,게이트웨이,2003-04-10 00:00:00,I,2018-08-31 23:59:59.0,패스트푸드,190777.430587122    ,446138.269919323    ,패스트푸드,0,0,아파트지역,,상수도전용,,,,,,,,,N,58.1,,,
3180000,3180000-104-2003-00033,20030411,,03,폐업,02,폐업,20201130,,,,02  26756288,67.57,150835,서울특별시 영등포구 문래동3가 55-5 103호 ,서울특별시 영등포구 당산로 34 (문래동3가,103호),07297,본죽&비빔밥CAFE,2020-11-30 09:19:13,U,2020-12-02 02:40:00.0,일반조리판매,190777.430587122    ,446138.269919323    ,일반조리판매,0,0,아파트지역,,상수도전용,,,,,,,,,N,67.57,,,
3180000,3180000-104-2003-00034,20030411,,03,폐업,02,폐업,20091216,,,,,16.50,150868,서울특별시 영등포구 여의도동 11-11번지 한서리버파크 106호 ,,,델마와루이스,2009-12-16 19:32:13,I,2018-08-31 23:59:59.0,편의점,193282.654266684    ,447611.552045596    ,편의점,0,0,,,,,,,,,,,,N,16.5,,,
3180000,3180000-104-2003-00035,20030417,,01,영업/정상,01,영업,,,,,,33.17,150891,서울특별시 영등포구 여의도동 45-2번지 증권협회코스닥빌딩B1 ,서울특별시 영등포구 의사당대로 143 (여의도동,증권협회코스닥빌딩B1),07332,증권협회 매점,2019-01-30 15:03:22,U,2019-02-01 02:40:00.0,편의점,193532.84760291     ,446316.283253168    ,편의점,0,0,,,,,,,,,,,,N,33.17,,,
3180000,3180000-104-2003-00036,20030422,,03,폐업,02,폐업,20100806,,,,,29.66,150803,서울특별시 영등포구 당산동3가 243번지 외 104호 (관련지번 244번지) ,,,이디야에스프레소,2003-04-22 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,190816.865864915    ,447078.260106081    ,기타 휴게음식점,0,0,,,,,,,,,,,,N,29.66,,,
3180000,3180000-104-2003-00037,20030430,,03,폐업,02,폐업,20060425,,,,,,150841,서울특별시 영등포구 신길동 242-8번지 ,,,보스턴피자,2005-03-29 00:00:00,I,2018-08-31 23:59:59.0,패스트푸드,192284.342190083    ,444745.228289752    ,패스트푸드,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00038,20030513,,03,폐업,02,폐업,20041204,,,,,,150033,서울특별시 영등포구 영등포동3가 7-34번지 ,,,좋은아침,2003-05-29 00:00:00,I,2018-08-31 23:59:59.0,커피숍,191686.199345218    ,446299.848362322    ,커피숍,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00039,20030523,,03,폐업,02,폐업,20040906,,,,0226316274,,150810,서울특별시 영등포구 당산동6가 331-6번지 ,,,케이에프씨당산역매장,2003-05-23 00:00:00,I,2018-08-31 23:59:59.0,과자점,191235.260137136    ,448030.413566617    ,과자점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00040,20030524,,03,폐업,02,폐업,20050119,,,,,6.60,150815,서울특별시 영등포구 대림동 756-5번지 ,,,자이브대림점,2003-08-07 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,191301.284742374    ,443775.2428814      ,기타 휴게음식점,0,0,,,,,,,,,,,,N,6.6,,,
3180000,3180000-104-2003-00041,20030530,,03,폐업,02,폐업,20030530,,,,,,150885,서울특별시 영등포구 여의도동 35-5번지 종합상가116호 ,,,농심스탠드,2003-05-30 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,193306.330043669    ,446582.782311218    ,기타 휴게음식점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00043,20030611,,03,폐업,02,폐업,20080826,,,,,16.00,150875,서울특별시 영등포구 여의도동 21-4번지 공작상가112호 ,,,샌드데이,2007-09-07 15:41:22,I,2018-08-31 23:59:59.0,패스트푸드,193809.01252005     ,447090.147928667    ,패스트푸드,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,16,,,
3180000,3180000-104-2003-00044,20030617,,03,폐업,02,폐업,20060711,,,,,,150899,서울특별시 영등포구 영등포동 618-496번지 롯데백화점 지하1층 ,,,남미수산(주),2003-06-17 00:00:00,I,2018-08-31 23:59:59.0,일반조리판매,191741.345847708    ,445970.307641467    ,일반조리판매,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00045,20030619,,03,폐업,02,폐업,20050331,,,,02 5939351,,150899,서울특별시 영등포구 영등포동 618-496번지 지하1층 ,,,(주)히코코,2003-06-19 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,191741.345847708    ,445970.307641467    ,기타 휴게음식점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00046,20030619,,03,폐업,02,폐업,20060523,,,,0226799226,34.01,150803,서울특별시 영등포구 당산동3가 270번지 우미상가 110호 ,,,프랜치키스,2003-07-05 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,190821.206721583    ,447023.185320259    ,기타 휴게음식점,0,0,,,,,,,,,,,,N,34.01,,,
3180000,3180000-104-2003-00047,20030623,,01,영업/정상,01,영업,,,,,02 8452256,19.80,150818,서울특별시 영등포구 대림동 893-4번지 ,서울특별시 영등포구 대림로22다길 16 (대림동),07423,샤론피자,2003-06-23 00:00:00,I,2018-08-31 23:59:59.0,과자점,191485.108214772    ,443866.068233786    ,과자점,0,0,,,,,,,,,,,,N,19.8,,,
3180000,3180000-104-2003-00048,20030624,,03,폐업,02,폐업,20050204,,,,,29.08,150871,서울특별시 영등포구 여의도동 14-33번지 ,,,글라쎄라떼,2003-06-24 00:00:00,I,2018-08-31 23:59:59.0,편의점,192929.952917276    ,447337.921229767    ,편의점,,,,,,,,,,,,,,N,29.08,,,
3180000,3180000-104-2003-00049,20030624,,03,폐업,02,폐업,20210528,,,,,46.24,150914,서울특별시 영등포구 여의도동 18-3 한국보이스카우트연맹회관 ,서울특별시 영등포구 국회대로62길 14 (여의도동,한국보이스카우트연맹회관),07235,델타,2021-05-28 20:21:34,U,2021-05-30 02:40:00.0,기타 휴게음식점,192549.197013374    ,447167.254346903    ,기타 휴게음식점,0,0,,,,,,,,,,,,N,46.24,,,
3180000,3180000-104-2003-00050,20030630,,01,영업/정상,01,영업,,,,,,,150841,서울특별시 영등포구 신길동 254-1번지 사러가쇼핑센타 ,서울특별시 영등포구 신길로 155 (신길동,사러가쇼핑센타),07387,(롯데)나뚜루,2003-06-30 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,192041.032768335    ,444884.804266378    ,기타 휴게음식점,0,0,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00051,20030701,,03,폐업,02,폐업,20041110,,,,,,150899,서울특별시 영등포구 영등포동 618-496번지 ,,,리빈코리아,2003-07-01 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,191741.345847708    ,445970.307641467    ,기타 휴게음식점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00052,20030708,,03,폐업,02,폐업,20060221,,,,,29.40,150010,서울특별시 영등포구 여의도동 83-6번지 여의도수영장 ,,,한강수영장,2003-07-08 00:00:00,I,2018-08-31 23:59:59.0,일반조리판매,193249.499819026    ,447795.437111319    ,일반조리판매,,,,,,,,,,,,,,N,29.4,,,
3180000,3180000-104-2003-00053,20030709,,03,폐업,02,폐업,20080812,,,,,150.87,150874,서울특별시 영등포구 여의도동 17-10번지 1층 ,,,스타벅스KBS동문점,2008-01-22 15:39:40,I,2018-08-31 23:59:59.0,커피숍,192656.577125989    ,447120.596073574    ,커피숍,0,0,,,,,,,,,,,,N,150.87,,,
3180000,3180000-104-2003-00054,20030710,,01,영업/정상,01,영업,,,,,,7.00,150033,서울특별시 영등포구 영등포동3가 2번지 ,서울특별시 영등포구 영등포로 256 (영등포동3가),07303,(주)세주에프에스씨,2003-07-10 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,191960.889844759    ,446273.11078284     ,기타 휴게음식점,0,0,,,,,,,,,,,,N,7,,,
3180000,3180000-104-2003-00055,20030710,,03,폐업,02,폐업,20171117,,,,027616 700,30.00,150037,서울특별시 영등포구 영등포동7가 64-40번지 배영리치빌 1층상가 ,서울특별시 영등포구 국회대로44길 7-4 (영등포동7가, 배영리치빌 1층상가),07245,빨간모자 여의도,2017-11-19 13:51:32,I,2018-08-31 23:59:59.0,기타 휴게음식점,191433.435928003    ,446969.581606717    ,기타 휴게음식점,0,0,,,,,,,,,,,,N,30,,,
3180000,3180000-104-2003-00056,20030711,,03,폐업,02,폐업,20070508,,,,,,150033,서울특별시 영등포구 영등포동3가 2-21번지 ,,,커피빈코리아연흥극장점,2003-07-11 00:00:00,I,2018-08-31 23:59:59.0,다방,191935.847220446    ,446275.961298886    ,다방,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00057,20030711,,03,폐업,02,폐업,20051108,,,,,,150899,서울특별시 영등포구 영등포동 618-496번지 롯데지하1 ,,,스시요비영등포점,2005-07-22 00:00:00,I,2018-08-31 23:59:59.0,백화점,191741.345847708    ,445970.307641467    ,백화점,0,0,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00058,20030712,,03,폐업,02,폐업,20060214,,,,0226085235,,150035,서울특별시 영등포구 영등포동5가 20-99번지 외3필지 ,,,큐베리,2003-07-12 00:00:00,I,2018-08-31 23:59:59.0,과자점,191566.061094004    ,446446.459362715    ,과자점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00059,20030721,,03,폐업,02,폐업,20060706,,,,0220691322,,150034,서울특별시 영등포구 영등포동4가 426-7번지 ,,,크라운베이커리,2003-07-24 00:00:00,I,2018-08-31 23:59:59.0,과자점,191533.049619975    ,445990.696288201    ,과자점,0,0,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00060,20030724,,03,폐업,02,폐업,20030902,,,,,,150033,서울특별시 영등포구 영등포동3가 9-38번지 ,,,아트박스앤스탠딩,2003-07-24 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,191644.500949677    ,446185.399284738    ,기타 휴게음식점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00061,20001215,,03,폐업,02,폐업,20030807,,,,,,150858,서울특별시 영등포구 신길동 3813번지 ,,,멜리신풍점,2003-08-07 00:00:00,I,2018-08-31 23:59:59.0,과자점,192158.756508966    ,444192.03445908     ,과자점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00063,20030818,,03,폐업,02,폐업,20070704,,,,,83.70,150872,서울특별시 영등포구 여의도동 15-22번지 ,,,(주)아워홈국민은행서관점,2005-09-23 00:00:00,I,2018-08-31 23:59:59.0,커피숍,192750.313159769    ,447349.774643212    ,커피숍,0,0,,,,,,,,,,,,N,83.7,,,
3180000,3180000-104-2003-00064,20030821,,03,폐업,02,폐업,20051025,,,,0226326249,,150834,서울특별시 영등포구 문래동3가 54번지 엘지빌리지상가 103호 ,,,매키스문래점,2003-08-22 00:00:00,I,2018-08-31 23:59:59.0,패스트푸드,190804.715433424    ,445995.756931331    ,패스트푸드,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00066,20030919,,03,폐업,02,폐업,20051206,,,,,,150033,서울특별시 영등포구 영등포동3가 26번지 ,,,중앙다방,2003-09-19 00:00:00,I,2018-08-31 23:59:59.0,다방,191784.794564879    ,446222.791601545    ,다방,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00067,20030925,,03,폐업,02,폐업,20050630,,,,,,150034,서울특별시 영등포구 영등포동4가 434-5번지 ,,,엘에프디,2003-09-25 00:00:00,I,2018-08-31 23:59:59.0,과자점,191581.500265536    ,446108.807192753    ,과자점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00068,20030926,,03,폐업,02,폐업,20060928,,,,,,150871,서울특별시 영등포구 여의도동 14-8번지 극동빌딩107호 ,,,미니스톱여의도극동점,2005-03-02 00:00:00,I,2018-08-31 23:59:59.0,편의점,192883.820838805    ,447484.878116314    ,편의점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00069,20030929,,03,폐업,02,폐업,20150716,,,,02 8295114,43.56,150070,서울특별시 영등포구 대림동 948-1번지 ,서울특별시 영등포구 신길로 1 (대림동),07441,라파엘,2003-11-04 00:00:00,I,2018-08-31 23:59:59.0,커피숍,191856.261805151    ,443459.357676774    ,커피숍,0,0,,,,,,,,,,,,N,43.56,,,
3180000,3180000-104-2003-00070,20031001,,03,폐업,02,폐업,20190521,,,,0226757599,37.40,150803,서울특별시 영등포구 당산동3가 245번지 (2층) ,서울특별시 영등포구 당산로 124 (당산동3가,(2층)),07257,오리엔탈,2019-05-21 15:51:07,U,2019-05-23 02:40:00.0,커피숍,190817.74097861     ,447059.756200245    ,커피숍,0,0,,,,,,,,,,,,N,37.4,,,
3180000,3180000-104-2003-00071,20031001,,03,폐업,02,폐업,20070724,,,,,35.00,150034,서울특별시 영등포구 영등포동4가 434-5번지 ,,,(주)본푸드시스템,2003-10-01 00:00:00,I,2018-08-31 23:59:59.0,일반조리판매,191581.500265536    ,446108.807192753    ,일반조리판매,0,0,,,,,,,,,,,,N,35,,,
3180000,3180000-104-2003-00072,20031004,,03,폐업,02,폐업,20060703,,,,02 8321594,,150860,서울특별시 영등포구 신길동 4656번지 신길우성아파트상가 1층3호 ,,,목우촌또래오래,2003-10-04 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,191876.456490876    ,443886.527837144    ,기타 휴게음식점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00073,20031016,,03,폐업,02,폐업,20050512,,,,0226770544,,150033,서울특별시 영등포구 영등포동3가 10-11번지 ,,,LG25영등포본점,2003-10-16 00:00:00,I,2018-08-31 23:59:59.0,편의점,191711.649825404    ,446067.920403486    ,편의점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00074,20031027,,01,영업/정상,01,영업,,,,,02 8424918,7.05,150816,서울특별시 영등포구 대림동 784번지 성림빌딩 ,서울특별시 영등포구 대림로 251 (대림동,성림빌딩),07377,세븐일레븐 대림2호,2020-03-25 16:50:06,U,2020-03-27 02:40:00.0,편의점,190721.417931753    ,444571.769293729    ,편의점,0,0,,,,,,,,,,,,N,7.05,,,
3180000,3180000-104-2003-00075,20031104,,03,폐업,02,폐업,20060117,,,,0226781230,,150033,서울특별시 영등포구 영등포동3가 4-12번지 ,,,이삭토스트체인점,2004-06-26 00:00:00,I,2018-08-31 23:59:59.0,커피숍,191713.40681717     ,446325.914462422    ,커피숍,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00076,20031105,,03,폐업,02,폐업,20140602,,,,0226773888,65.20,150042,서울특별시 영등포구 당산동2가 30-2번지 유통상가 2층 바-1호 ,서울특별시 영등포구 영등포로 109 (당산동2가,유통상가 2층 바-1호),07264,서울다방,2011-06-07 17:14:47,I,2018-08-31 23:59:59.0,다방,190555.768991595    ,446698.814322782    ,다방,0,0,,,,,,,,,,,,N,65.2,,,
3180000,3180000-104-2003-00077,20031105,,03,폐업,02,폐업,20050124,,,,,,150860,서울특별시 영등포구 신길동 4501번지 우창상가 1층5호 ,,,우리샌드위치,2004-08-11 00:00:00,I,2018-08-31 23:59:59.0,패스트푸드,192174.713617007    ,443903.012337413    ,패스트푸드,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00078,20031106,,03,폐업,02,폐업,20050731,,,,,48.70,150896,서울특별시 영등포구 여의도동 60번지 63빌딩지하1층 ,,,스낵코너,2004-11-02 00:00:00,I,2018-08-31 23:59:59.0,패스트푸드,194632.526367463    ,446401.926526228    ,패스트푸드,0,0,,,상수도전용,,,,,,,,,N,48.7,,,
3180000,3180000-104-2003-00079,20031107,,03,폐업,02,폐업,20050731,,,,,25.20,150896,서울특별시 영등포구 여의도동 60번지 63빌딩지하1층 ,,,코니아일랜드,2004-11-02 00:00:00,I,2018-08-31 23:59:59.0,패스트푸드,194632.526367463    ,446401.926526228    ,패스트푸드,0,0,,,상수도전용,,,,,,,,,N,25.2,,,
3180000,3180000-104-2003-00080,20031111,,03,폐업,02,폐업,20041209,,,,,,150899,서울특별시 영등포구 영등포동 618-3번지 역전지하상가 2호 ,,,토라자,2003-11-11 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,191937.502334563    ,446027.480859705    ,기타 휴게음식점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00081,20031112,,03,폐업,02,폐업,20061031,,,,,61.50,150876,서울특별시 영등포구 여의도동 23-10번지 1층 ,,,카페네스카페에스케이증권점,2004-09-10 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,193289.927062166    ,446893.48752461     ,기타 휴게음식점,0,0,,,상수도전용,,,,,,,,,N,61.5,,,
3180000,3180000-104-2003-00082,20031114,,03,폐업,02,폐업,20131202,,,,,155.10,150876,서울특별시 영등포구 여의도동 23-5번지 한화증권빌딩1층 ,서울특별시 영등포구 여의대로 56 (여의도동,한화증권빌딩1층),07325,커피빈코리아여의도점,2003-11-26 00:00:00,I,2018-08-31 23:59:59.0,다방,193119.936048189    ,446862.620888068    ,다방,0,0,,,,,,,,,,,,N,155.1,,,
3180000,3180000-104-2003-00083,20031114,,03,폐업,02,폐업,20031201,,,,,,150876,서울특별시 영등포구 여의도동 23-5번지 한화증권빌딩 지하1층101호 ,,,쁘띠셀라,2003-11-14 00:00:00,I,2018-08-31 23:59:59.0,패스트푸드,193119.936048189    ,446862.620888068    ,패스트푸드,0,0,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00084,20031115,,03,폐업,02,폐업,20091216,,,,,15.00,150034,서울특별시 영등포구 영등포동4가 434-5번지 ,,,영등포델리숍,2009-12-16 20:37:10,I,2018-08-31 23:59:59.0,일반조리판매,191581.500265536    ,446108.807192753    ,일반조리판매,0,0,,,,,,,,,,,,N,15,,,
3180000,3180000-104-2003-00085,20031120,,03,폐업,02,폐업,20090420,,,,,,150739,서울특별시 영등포구 여의도동 13-25번지 정우빌딩114호 ,,,데이원,2005-09-30 00:00:00,I,2018-08-31 23:59:59.0,기타 휴게음식점,193026.875747265    ,447427.783375434    ,기타 휴게음식점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00086,20031124,,03,폐업,02,폐업,20131216,,,,,98.65,150876,서울특별시 영등포구 여의도동 23-8번지 1층 ,서울특별시 영등포구 국제금융로2길 32 (여의도동,1층),07325,오봉팽,2009-06-15 11:10:05,I,2018-08-31 23:59:59.0,기타 휴게음식점,193227.92810475     ,446845.274458112    ,기타 휴게음식점,0,0,,,상수도전용,,,,,,,,,N,98.65,,,
3180000,3180000-104-2003-00087,20010314,,03,폐업,02,폐업,20031125,,,,,,150839,서울특별시 영등포구 신길동 116-15번지 대신시장. 나-36. ,,,피자골드,2003-11-25 00:00:00,I,2018-08-31 23:59:59.0,패스트푸드,192643.702398007    ,445431.520857116    ,패스트푸드,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00088,20031127,,03,폐업,02,폐업,20180928,,,,,8.15,150806,서울특별시 영등포구 당산동4가 93-1번지 ,,,디드릭로스터스커피점,2018-09-28 16:38:17,U,2018-09-28 23:59:59.0,일반조리판매,190682.998388881    ,447452.686098735    ,일반조리판매,0,0,,,,,,,,,,,,N,8.15,,,
3180000,3180000-104-2003-00090,20031206,,03,폐업,02,폐업,20061025,,,,,,150841,서울특별시 영등포구 신길동 232-45번지 ,,,세븐일레븐(신길우신점),2003-12-06 00:00:00,I,2018-08-31 23:59:59.0,편의점,192036.020649945    ,445004.214017293    ,편의점,,,,,,,,,,,,,,N,0,,,
3180000,3180000-104-2003-00091,20031215,,03,폐업,02,폐업,20210209,,,,02 8443044,19.80,150824,서울특별시 영등포구 대림동 1027-16 1층 ,서울특별시 영등포구 디지털로54길 22-13, 1층 (대림동),07446,처갓집양념치킨대림점,2021-02-09 11:34:34,U,2021-02-11 02:40:00.0,패스트푸드,191278.710050128    ,443010.178826055    ,패스트푸드,0,0,,,,,,,,,,,,N,19.8,,,
3180000,3180000-104-2003-00092,20031217,,03,폐업,02,폐업,20070329,,,,,68.26,150876,서울특별시 영등포구 여의도동 23-3번지 지하1층 ,,,써브웨이,2004-07-30 00:00:00,I,2018-08-31 23:59:59.0,패스트푸드,193191.584697735    ,446919.492015858    ,패스트푸드,,,,,,,,,,,,,,N,68.26,,,
3180000,3180000-104-2003-00093,20031219,,03,폐업,02,폐업,20070627,,,,,4.00,150899,서울특별시 영등포구 영등포동 618-496번지 ,,,(주)우리햄,2003-12-19 00:00:00,I,2018-08-31 23:59:59.0,일반조리판매,191741.345847708    ,445970.307641467    ,일반조리판매,0,0,,,,,,,,,,,,N,4,,,
3180000,3180000-104-2004-00001,20040107,,03,폐업,02,폐업,20040902,,,,,3.30,150034,서울특별시 영등포구 영등포동4가 441-21번지 경방필백화점 지하1층 ,,,(주)디엔비,2004-01-07 00:00:00,I,2018-08-31 23:59:59.0,과자점,,,과자점,0,0,,,상수도전용,,,,,,,,,N,3.3,,,
3180000,3180000-104-2004-00002,20040119,,03,폐업,02,폐업,20170818,,,,,6.00,150899,서울특별시 영등포구 영등포동 618-496번지 롯데쇼핑지하1층 ,서울특별시 영등포구 경인로 862 (영등포동,롯데쇼핑지하1층),07306,참어묵,2017-08-18 11:58:36,I,2018-08-31 23:59:59.0,백화점,191741.345847708    ,445970.307641467    ,백화점,0,0,,,상수도전용,,,,,,,,,N,6,,,
3180000,3180000-104-2004-00003,20040202,,03,폐업,02,폐업,20040302,,,,02 8457749,65.40,150858,서울특별시 영등포구 신길동 3774번지 ,,,은성다방,2004-02-02 00:00:00,I,2018-08-31 23:59:59.0,다방,192114.081026832    ,444121.397222914    ,다방,0,0,,,,,,,,,,,,N,65.4,,,
3180000,3180000-104-2004-00004,20040209,,01,영업/정상,01,영업,,,,,02 8340764,16.00,150823,서울특별시 영등포구 대림동 990-47번지 ,서울특별시 영등포구 대림로7길 3-1 (대림동),07444,파피스피자,2009-06-17 10:31:24,I,2018-08-31 23:59:59.0,패스트푸드,191474.787324133    ,443061.180700737    ,패스트푸드,0,0,,,,,,,,,,,,N,16,,,
3180000,3180000-104-2004-00006,20040209,,03,폐업,02,폐업,20090115,,,,02 842 570,201.30,150878,서울특별시 영등포구 여의도동 25-82번지 대한빌딩1층 ,,,(주)파리크라상(파스쿠찌)여의도점,2008-10-01 14:55:22,I,2018-08-31 23:59:59.0,다방,,,다방,0,0,,,,,0,0,0,0,,0,0,N,201.3,,,
3180000,3180000-104-2004-00008,20040214,,03,폐업,02,폐업,20150916,,,,,8.00,150899,서울특별시 영등포구 영등포동 618-496번지 롯데백화점 지하1층 ,서울특별시 영등포구 경인로 846 (영등포동, 롯데백화점 지하1층),07306,정담,2012-01-19 15:26:24,I,2018-08-31 23:59:59.0,백화점,191741.345847708    ,445970.307641467    ,백화점,0,0,,,상수도전용,,,,,,,,,N,8,,,
3180000,3180000-104-2004-00009,20040218,,01,영업/정상,01,영업,,,,,0226301234,363.83,150103,서울특별시 영등포구 양평동3가 65번지 ,서울특별시 영등포구 선유로 156, 지하1층 (양평동3가),07255,코스트코코리아,2019-04-24 17:35:21,U,2019-04-26 02:40:00.0,패스트푸드,190408.509134733    ,447298.022173646    ,패스트푸드,0,0,,,,,,,,,,,,N,326.46,,,
3180000,3180000-104-2004-00010,20040219,,01,영업/정상,01,영업,,,,,,13.24,150839,서울특별시 영등포구 신길동 116-15번지 ,서울특별시 영등포구 도신로60길 7 (신길동),07350,시장피자,2004-02-19 00:00:00,I,2018-08-31 23:59:59.0,과자점,192643.702398007    ,445431.520857116    ,과자점,0,0,,,상수도전용,,,,,,,,,N,13.24,,,
3180000,3180000-104-2004-00011,20040221,,03,폐업,02,폐업,20091216,,,,0221496254,80.40,150872,서울특별시 영등포구 여의도동 15-15번지 일신방직(주)사옥B1 ,,,일신방직점모닝헤즈,2009-12-16 19:37:20,I,2018-08-31 23:59:59.0,기타 휴게음식점,192878.662783105    ,447300.253427685    ,기타 휴게음식점,0,0,,,,,,,,,,,,N,80.4,,,
3180000,3180000-104-2004-00012,20040226,,03,폐업,02,폐업,20041125,,,,26160542,34.60,150841,서울특별시 영등포구 신길동 254-7번지 A동59호 ,,,디드릭커피전문점,2004-02-26 00:00:00,I,2018-08-31 23:59:59.0,커피숍,191989.564776482    ,444885.315645363    ,커피숍,0,0,,,,,,,,,,,,N,34.6,,,
3180000,3180000-104-2004-00013,20040302,,03,폐업,02,폐업,20040908,,,,02 8536558,37.50,150045,서울특별시 영등포구 당산동5가 42번지 당산삼성래미안상가 1동 107-2 ,,,몽마,2004-03-25 00:00:00,I,2018-08-31 23:59:59.0,과자점,191362.376780507    ,447750.192654125    ,과자점,0,0,,,상수도전용,,,,,,,,,N,37.5,,,
3180000,3180000-104-2004-00014,20040302,,03,폐업,02,폐업,20050216,,,,02 4990422,18.00,150034,서울특별시 영등포구 영등포동4가 434-5번지 지하1층 ,,,재윤델리,2004-03-02 00:00:00,I,2018-08-31 23:59:59.0,백화점,191581.500265536    ,446108.807192753    ,백화점,0,0,,,상수도전용,,,,,,,,,N,18,,,
3180000,3180000-104-2004-00015,20040308,,03,폐업,02,폐업,20100319,,,,0220689787,18.00,150037,서울특별시 영등포구 영등포동7가 142-25번지 ,,,델리굿,2006-01-10 00:00:00,I,2018-08-31 23:59:59.0,패스트푸드,191713.305039374    ,446893.741979404    ,패스트푸드,0,0,,,상수도전용,,,,,,,,,N,18,,,
3180000,3180000-104-2004-00016,20040312,,03,폐업,02,폐업,20201217,,,,,13.24,150871,서울특별시 영등포구 여의도동 14-21 엘지에클라트빌딩119호 ,서울특별시 영등포구 국회대로 780 (여의도동,엘지에클라트빌딩119호),07237,원바이트,2020-12-17 14:52:04,U,2020-12-19 02:40:00.0,패스트푸드,192785.997964211    ,447523.1165117      ,패스트푸드,0,0,,,상수도전용,,,,,,,,,N,13.24,,,
